particle_id,longitude,latitude,mass,water_fraction,age_hours
1228,70.76940501851165,20.840260161664826,1.0,0.0,36.0
1229,70.72916483719648,20.818778749998145,1.0,0.0,36.0
1230,70.7402333941599,20.855029823471593,1.0,0.0,36.0
1231,70.72904048580489,20.844165740911635,1.0,0.0,36.0
1232,70.71905692924146,20.85792051896008,1.0,0.0,36.0
1233,70.73007787774318,20.838534127819074,1.0,0.0,36.0
1234,70.74258116335965,20.833137231793756,1.0,0.0,36.0
1235,70.75135936061368,20.82498305636346,1.0,0.0,36.0
1236,70.73422887770276,20.837283655650435,1.0,0.0,36.0
1237,70.71013077332013,20.821830018509484,1.0,0.0,36.0
1238,70.7413506530444,20.834791640594197,1.0,0.0,36.0
1239,70.7505245801046,20.83188667395993,1.0,0.0,36.0
1240,70.72344453367053,20.829358087415972,1.0,0.0,36.0
1241,70.73491583882912,20.833348645976585,1.0,0.0,36.0
1242,70.71728142793444,20.831196377971413,1.0,0.0,36.0
1243,70.73376357098294,20.826631634074563,1.0,0.0,36.0
1244,70.74288142528611,20.85281077339945,1.0,0.0,36.0
1245,70.7346480006789,20.842573985203142,1.0,0.0,36.0
1246,70.74303690409839,20.83797246927518,1.0,0.0,36.0
1247,70.75031585157083,20.849589188667434,1.0,0.0,36.0
1248,70.73234052174405,20.84588872099613,1.0,0.0,36.0
1249,70.72737603369083,20.82852889970231,1.0,0.0,36.0
1250,70.71316889703328,20.853290033576776,1.0,0.0,36.0
1251,70.7264906415789,20.863982755159054,1.0,0.0,36.0
1252,70.72863579089497,20.86489255113115,1.0,0.0,36.0
1253,70.74716056635785,20.85305695557376,1.0,0.0,36.0
1254,70.7458721080632,20.850898473631315,1.0,0.0,36.0
1255,70.72938090672972,20.870655869483468,1.0,0.0,36.0
1256,70.73985269926632,20.85097779176052,1.0,0.0,36.0
1257,70.74146214464548,20.857199672308347,1.0,0.0,36.0
1258,70.75454380378173,20.85220032864419,1.0,0.0,36.0
1259,70.72085465463857,20.84493652684245,1.0,0.0,36.0
1260,70.75591801786719,20.84683806437194,1.0,0.0,36.0
1261,70.72653211410163,20.863044578634305,1.0,0.0,36.0
1262,70.70221072651556,20.839381706724474,1.0,0.0,36.0
1263,70.75641705397233,20.846046521970422,1.0,0.0,36.0
1264,70.72978424185241,20.83602371528676,1.0,0.0,36.0
1265,70.71569389232765,20.888878171952058,1.0,0.0,36.0
1266,70.71133569389318,20.84609893942565,1.0,0.0,36.0
1267,70.7585470825996,20.84790151796228,1.0,0.0,36.0
1268,70.72273160771093,20.87764698892991,1.0,0.0,36.0
1269,70.74964113406685,20.844099728394376,1.0,0.0,36.0
1270,70.74213850584596,20.850472178332513,1.0,0.0,36.0
1271,70.72448057282972,20.846536173815625,1.0,0.0,36.0
1272,70.72406377288723,20.877902502049874,1.0,0.0,36.0
1273,70.75112528381757,20.82216527514663,1.0,0.0,36.0
1274,70.72986503196861,20.836114859952705,1.0,0.0,36.0
1275,70.75407796173097,20.851525665560235,1.0,0.0,36.0
1276,70.72313194676057,20.855003967563277,1.0,0.0,36.0
1277,70.7467579722557,20.8433699649448,1.0,0.0,36.0
1278,70.74093064399483,20.8196513546457,1.0,0.0,36.0
1279,70.71807971619683,20.871062169704533,1.0,0.0,36.0
1280,70.72045974720481,20.87186410399248,1.0,0.0,36.0
1281,70.73783822254494,20.828332882939442,1.0,0.0,36.0
1282,70.72914640806833,20.863927776648143,1.0,0.0,36.0
1283,70.72229646422169,20.849340117473258,1.0,0.0,36.0
1284,70.74247612526932,20.86559730530413,1.0,0.0,36.0
1285,70.74416454302829,20.82160219819936,1.0,0.0,36.0
1286,70.73812701314226,20.855119062458616,1.0,0.0,36.0
1287,70.72674418533533,20.83063117889284,1.0,0.0,36.0
1288,70.7278977479356,20.849800437405783,1.0,0.0,36.0
1289,70.74034493247626,20.847331241808266,1.0,0.0,36.0
1290,70.74623039176657,20.85192061347293,1.0,0.0,36.0
1291,70.73200617835515,20.83575656930908,1.0,0.0,36.0
1292,70.70871605577274,20.842564034355956,1.0,0.0,36.0
1293,70.74012073085404,20.873098905396656,1.0,0.0,36.0
1294,70.7361049873493,20.812354992051397,1.0,0.0,36.0
1295,70.75603146723083,20.87210817353418,1.0,0.0,36.0
1296,70.73997527407852,20.869064723956075,1.0,0.0,36.0
1297,70.7570996562191,20.86500949752785,1.0,0.0,36.0
1298,70.74687025504491,20.82997804305186,1.0,0.0,36.0
1299,70.74009590891343,20.842467837209185,1.0,0.0,36.0
1300,70.756709289444,20.839487312839438,1.0,0.0,36.0
1301,70.7201310895657,20.857545798253664,1.0,0.0,36.0
1302,70.74941133731103,20.86909847149327,1.0,0.0,36.0
1303,70.76443937344393,20.837828264074016,1.0,0.0,36.0
1304,70.70537057415235,20.834288712910283,1.0,0.0,36.0
1305,70.71802469200739,20.856826222252483,1.0,0.0,36.0
1306,70.75428217437904,20.83614819634813,1.0,0.0,36.0
1307,70.74003586849143,20.856685925175523,1.0,0.0,36.0
1308,70.75527457898174,20.857491842734117,1.0,0.0,36.0
1309,70.72945678635597,20.816131175539844,1.0,0.0,36.0
1310,70.76032357152079,20.834679378256535,1.0,0.0,36.0
1311,70.72909661508203,20.838925194838673,1.0,0.0,36.0
1312,70.70593396088486,20.858435527298195,1.0,0.0,36.0
1313,70.7411606956069,20.835837749903696,1.0,0.0,36.0
1314,70.71139221159542,20.85839794096922,1.0,0.0,36.0
1315,70.7351437498972,20.83710161522487,1.0,0.0,36.0
1316,70.71551499666634,20.842706895437185,1.0,0.0,36.0
1317,70.7578093779774,20.837376865063536,1.0,0.0,36.0
1318,70.71526875776512,20.83398196247393,1.0,0.0,36.0
1319,70.73933551547265,20.85920637449495,1.0,0.0,36.0
1320,70.76446240447537,20.86370259017054,1.0,0.0,36.0
1321,70.7300747003043,20.874390507252908,1.0,0.0,36.0
1322,70.74801669920403,20.838488367978695,1.0,0.0,36.0
1323,70.72977656281728,20.846015531952585,1.0,0.0,36.0
1324,70.73874731629223,20.8741884396818,1.0,0.0,36.0
1325,70.76179647806764,20.852108098546932,1.0,0.0,36.0
1326,70.76841843506566,20.84065681569939,1.0,0.0,36.0
1327,70.74459017957375,20.8640018198214,1.0,0.0,36.0
1328,70.74975919774288,20.858645378488973,1.0,0.0,36.0
1329,70.73005931979264,20.845662685457384,1.0,0.0,36.0
1330,70.74373776053508,20.823048295719943,1.0,0.0,36.0
1331,70.76582750098339,20.852623510976784,1.0,0.0,36.0
1332,70.7619074353331,20.878264241238202,1.0,0.0,36.0
1333,70.73981672518826,20.810585576528975,1.0,0.0,36.0
1334,70.74195458285995,20.859334478992665,1.0,0.0,36.0
1335,70.75083980064001,20.85323199437508,1.0,0.0,36.0
1336,70.74513636056696,20.850079544096022,1.0,0.0,36.0
1337,70.73622688207047,20.850385231049884,1.0,0.0,36.0
1338,70.75119037490197,20.842540241624043,1.0,0.0,36.0
1339,70.73536110061103,20.825210129685516,1.0,0.0,36.0
1340,70.73601596395501,20.847774933371372,1.0,0.0,36.0
1341,70.73212601924723,20.83152537588048,1.0,0.0,36.0
1342,70.73440750649931,20.825249683619827,1.0,0.0,36.0
1343,70.7259322144524,20.810992465938945,1.0,0.0,36.0
1344,70.75152548210903,20.866660907314486,1.0,0.0,36.0
1345,70.71355503770525,20.855890614277907,1.0,0.0,36.0
1346,70.72168408463496,20.820696823226218,1.0,0.0,36.0
1347,70.7531609626128,20.844697452185294,1.0,0.0,36.0
1348,70.73946483950776,20.869911770200783,1.0,0.0,36.0
1349,70.72714636075438,20.846415188841178,1.0,0.0,36.0
1350,70.74493908213634,20.86309293534404,1.0,0.0,36.0
1351,70.74587048891577,20.827088573852155,1.0,0.0,36.0
1352,70.74324342493215,20.844024520395063,1.0,0.0,36.0
1353,70.73145885392589,20.851105240559995,1.0,0.0,36.0
1354,70.72541634955824,20.832620726657638,1.0,0.0,36.0
1355,70.73620433683388,20.856665858062765,1.0,0.0,36.0
1356,70.72126248173873,20.845104654423942,1.0,0.0,36.0
1357,70.74846363210486,20.86363576270789,1.0,0.0,36.0
1358,70.7306092602305,20.838753642069157,1.0,0.0,36.0
1359,70.72742627133465,20.833223614766784,1.0,0.0,36.0
1360,70.75093727153347,20.850769224805045,1.0,0.0,36.0
1361,70.74380160323902,20.863467005167827,1.0,0.0,36.0
1362,70.71980531870321,20.854919039913142,1.0,0.0,36.0
1363,70.72995820611004,20.87376729515782,1.0,0.0,36.0
1364,70.75425755751266,20.85969631886069,1.0,0.0,36.0
1365,70.7577129534838,20.844835832114597,1.0,0.0,36.0
1366,70.7729336446688,20.847454126059606,1.0,0.0,36.0
1367,70.72433137643685,20.840341548524357,1.0,0.0,36.0
1368,70.7110438794154,20.829884349930836,1.0,0.0,36.0
1369,70.74004118790401,20.83834875903477,1.0,0.0,36.0
1370,70.73323192658768,20.85306391127663,1.0,0.0,36.0
1371,70.71279684761114,20.862638901588575,1.0,0.0,36.0
1372,70.75136874743819,20.855386455007476,1.0,0.0,36.0
1373,70.75740693413071,20.844472466430553,1.0,0.0,36.0
1374,70.73766256903225,20.873724035684532,1.0,0.0,36.0
1375,70.73093264512264,20.847077684031515,1.0,0.0,36.0
1376,70.72592619069015,20.84070501534345,1.0,0.0,36.0
1377,70.76134780899346,20.82100998562252,1.0,0.0,36.0
1378,70.71939183128427,20.837991617399965,1.0,0.0,36.0
1379,70.73046078484639,20.858122598684446,1.0,0.0,36.0
1380,70.7366202318197,20.820101278879747,1.0,0.0,36.0
1381,70.76076998248966,20.84875827866947,1.0,0.0,36.0
1382,70.72892441128653,20.817276647455458,1.0,0.0,36.0
1383,70.73217636715896,20.883093876081432,1.0,0.0,36.0
1384,70.71896580495464,20.844329413895,1.0,0.0,36.0
1385,70.72834561722954,20.863506843866816,1.0,0.0,36.0
1386,70.7335475241217,20.832999635207745,1.0,0.0,36.0
1387,70.74595679353608,20.854139945784556,1.0,0.0,36.0
1388,70.7269344789434,20.839202363000044,1.0,0.0,36.0
1389,70.76376252327572,20.86468666657606,1.0,0.0,36.0
1390,70.72421128439282,20.852274096273494,1.0,0.0,36.0
1391,70.7357131262652,20.8638683108076,1.0,0.0,36.0
1392,70.72263724522766,20.851135943863568,1.0,0.0,36.0
1393,70.72557404189104,20.849471458520696,1.0,0.0,36.0
1394,70.70768888624842,20.832164196302415,1.0,0.0,36.0
1395,70.73082439926986,20.816804646590803,1.0,0.0,36.0
1396,70.74350750779031,20.833697887762025,1.0,0.0,36.0
1397,70.7461699496544,20.824588734560983,1.0,0.0,36.0
1398,70.72266461747448,20.874041969829833,1.0,0.0,36.0
1399,70.74358783607346,20.814256825045074,1.0,0.0,36.0
1400,70.7466268071242,20.84339798457522,1.0,0.0,36.0
1401,70.72336669922824,20.840490167924177,1.0,0.0,36.0
1402,70.75276936506285,20.817601338182104,1.0,0.0,36.0
1403,70.73872380563517,20.876156342330866,1.0,0.0,36.0
1404,70.74835399644876,20.832919801215436,1.0,0.0,36.0
1405,70.74283913003646,20.85615608129004,1.0,0.0,36.0
1406,70.75051012516708,20.839055510138444,1.0,0.0,36.0
1407,70.73092019485674,20.83881826770402,1.0,0.0,36.0
1408,70.73617181876753,20.838000310683693,1.0,0.0,36.0
1409,70.76352318726218,20.84299705575002,1.0,0.0,36.0
1410,70.73729409445711,20.846754620886337,1.0,0.0,36.0
1411,70.75093624350707,20.82650471377963,1.0,0.0,36.0
1412,70.72577291284571,20.83116654502946,1.0,0.0,36.0
1413,70.74693611637835,20.8335983887724,1.0,0.0,36.0
1414,70.72943961685414,20.85879580910332,1.0,0.0,36.0
1415,70.73642673767353,20.86516031206328,1.0,0.0,36.0
1416,70.72633007103919,20.836503471355005,1.0,0.0,36.0
1417,70.73392740007762,20.861939001793516,1.0,0.0,36.0
1418,70.74231255191361,20.85066043954716,1.0,0.0,36.0
1419,70.73302785379828,20.861419500233712,1.0,0.0,36.0
1420,70.7407176698741,20.861467778896184,1.0,0.0,36.0
1421,70.73573272102477,20.84949101401605,1.0,0.0,36.0
1422,70.70634137913314,20.85835368686351,1.0,0.0,36.0
1423,70.72672444787787,20.871844254374384,1.0,0.0,36.0
1424,70.73040160374488,20.861266773844097,1.0,0.0,36.0
1425,70.74338176987021,20.829040279573544,1.0,0.0,36.0
1426,70.71503473014221,20.868090780808064,1.0,0.0,36.0
1427,70.74570416568305,20.84575361958708,1.0,0.0,36.0
1428,70.73679655688579,20.839396583489545,1.0,0.0,36.0
1429,70.75600972478661,20.837652963528644,1.0,0.0,36.0
1430,70.74876669331944,20.828014294735848,1.0,0.0,36.0
1431,70.73855669418231,20.853339526443246,1.0,0.0,36.0
1432,70.7465431131239,20.842057770554987,1.0,0.0,36.0
1433,70.74871020425249,20.8548868799088,1.0,0.0,36.0
1434,70.7532826089912,20.859284157402985,1.0,0.0,36.0
1435,70.73433581753841,20.849064680201927,1.0,0.0,36.0
1436,70.73161945063563,20.84475790870655,1.0,0.0,36.0
1437,70.72756601032967,20.8699637218973,1.0,0.0,36.0
1438,70.72948754127518,20.861305965047805,1.0,0.0,36.0
1439,70.73798210322715,20.834317042502697,1.0,0.0,36.0
1440,70.70482636391633,20.83986603922651,1.0,0.0,36.0
1441,70.75212245410081,20.839274385738793,1.0,0.0,36.0
1442,70.73459322080187,20.863530855008744,1.0,0.0,36.0
1443,70.72969054416423,20.846849013128725,1.0,0.0,36.0
1444,70.74266842336579,20.857644992709577,1.0,0.0,36.0
1445,70.7539072285305,20.86406196272937,1.0,0.0,36.0
1446,70.72614055102387,20.846802956770297,1.0,0.0,36.0
1447,70.73277437721522,20.8084266914499,1.0,0.0,36.0
1448,70.71949367232656,20.85340698610958,1.0,0.0,36.0
1449,70.7570646125589,20.848312154697336,1.0,0.0,36.0
1450,70.72321961071904,20.862455747361984,1.0,0.0,36.0
1451,70.70772740364822,20.819911428669638,1.0,0.0,36.0
1452,70.72863676460378,20.867746281238144,1.0,0.0,36.0
1453,70.74114070549669,20.854518017307303,1.0,0.0,36.0
1454,70.76484040365396,20.855818548972604,1.0,0.0,36.0
1455,70.72663726306871,20.838914170960816,1.0,0.0,36.0
1456,70.74294074573773,20.833979777148315,1.0,0.0,36.0
1457,70.74588864164393,20.809968472777122,1.0,0.0,36.0
1458,70.75447045204166,20.858659916013345,1.0,0.0,36.0
1459,70.68694417108871,20.87361976721275,1.0,0.0,36.0
1460,70.71672658192146,20.831478293406562,1.0,0.0,36.0
1461,70.72805085221862,20.855483151018205,1.0,0.0,36.0
1462,70.76049300763196,20.875251732593462,1.0,0.0,36.0
1463,70.74201532426642,20.8342016943052,1.0,0.0,36.0
1464,70.73349370490371,20.82900194867266,1.0,0.0,36.0
1465,70.74050576565757,20.845100355223995,1.0,0.0,36.0
1466,70.75353354426069,20.87107028867111,1.0,0.0,36.0
1467,70.76498521498198,20.843493521555274,1.0,0.0,36.0
1468,70.7584000887576,20.850518930884625,1.0,0.0,36.0
1469,70.73182211176338,20.886735058054416,1.0,0.0,36.0
1470,70.75554411424939,20.850490061517885,1.0,0.0,36.0
1471,70.76514979952755,20.82515110049187,1.0,0.0,36.0
1472,70.77514903070823,20.85625446269617,1.0,0.0,36.0
1473,70.7317644802989,20.829224749479717,1.0,0.0,36.0
1474,70.74799993184935,20.857281175644946,1.0,0.0,36.0
1475,70.73463432338393,20.83170485874514,1.0,0.0,36.0
1476,70.73037242556549,20.809954709122593,1.0,0.0,36.0
1477,70.7287260509432,20.831659175888216,1.0,0.0,36.0
1478,70.72577622222299,20.832464194025924,1.0,0.0,36.0
1479,70.74173511498154,20.85259310632499,1.0,0.0,36.0
1480,70.72331910481726,20.839543900939958,1.0,0.0,36.0
1481,70.74730472837004,20.860588270108195,1.0,0.0,36.0
1482,70.73389753603192,20.86731599799437,1.0,0.0,36.0
1483,70.75458739061327,20.82551890427853,1.0,0.0,36.0
1484,70.75042505192229,20.838493400687856,1.0,0.0,36.0
1485,70.73650962770262,20.84023126701814,1.0,0.0,36.0
1486,70.72915929212678,20.845491831782102,1.0,0.0,36.0
1487,70.73103455827199,20.83879395493736,1.0,0.0,36.0
1488,70.73529787621798,20.832146393960972,1.0,0.0,36.0
1489,70.73406165519607,20.830727028493257,1.0,0.0,36.0
1490,70.72849426551716,20.839115440744322,1.0,0.0,36.0
1491,70.73557931368005,20.834260150865667,1.0,0.0,36.0
1492,70.72760004020083,20.8607803878197,1.0,0.0,36.0
1493,70.7298229930193,20.819745302568826,1.0,0.0,36.0
1494,70.72380496855367,20.859887418562607,1.0,0.0,36.0
1495,70.74142119694332,20.858129255480918,1.0,0.0,36.0
1496,70.74544832480912,20.85035388863842,1.0,0.0,36.0
1497,70.7271150637432,20.84398850379503,1.0,0.0,36.0
1498,70.72574938742545,20.835308284315683,1.0,0.0,36.0
1499,70.75357025436016,20.82834053949861,1.0,0.0,36.0
1500,70.75280089259539,20.84880267277381,1.0,0.0,36.0
1501,70.76650615999499,20.859986058661327,1.0,0.0,36.0
1502,70.7189371826546,20.85311974160055,1.0,0.0,36.0
1503,70.73001285157592,20.83220411715876,1.0,0.0,36.0
1504,70.74762499216239,20.84038031461852,1.0,0.0,36.0
1505,70.73052410481176,20.850906224336754,1.0,0.0,36.0
1506,70.74244003492373,20.86308183566422,1.0,0.0,36.0
1507,70.71371759025783,20.849835010544563,1.0,0.0,36.0
1508,70.74121035262354,20.83268225725321,1.0,0.0,36.0
1509,70.74329547850833,20.84157989052539,1.0,0.0,36.0
1510,70.76506443190554,20.85681414653941,1.0,0.0,36.0
1511,70.73188694526931,20.899353862083622,1.0,0.0,36.0
1512,70.74547612445367,20.85881821105917,1.0,0.0,36.0
1513,70.71879325952726,20.824985010011346,1.0,0.0,36.0
1514,70.7406497926362,20.839215956823903,1.0,0.0,36.0
1515,70.72921197513905,20.827614071478312,1.0,0.0,36.0
1516,70.71561651590562,20.873804669156446,1.0,0.0,36.0
1517,70.74664731834739,20.850077808428363,1.0,0.0,36.0
1518,70.72809762687399,20.833932903916057,1.0,0.0,36.0
1519,70.736774578401,20.852253816823776,1.0,0.0,36.0
1520,70.74096189108938,20.84534871479367,1.0,0.0,36.0
1521,70.75573278131692,20.83322109944318,1.0,0.0,36.0
1522,70.74606180274264,20.85259946272564,1.0,0.0,36.0
1523,70.71658918208652,20.860849342341364,1.0,0.0,36.0
1524,70.75077779576513,20.832741302041537,1.0,0.0,36.0
1525,70.75607270142737,20.84085987403098,1.0,0.0,36.0
1526,70.75307207515841,20.845870462689135,1.0,0.0,36.0
1527,70.74548861778206,20.858676219395807,1.0,0.0,36.0
1528,70.70307999855984,20.82920966701777,1.0,0.0,36.0
1529,70.74620346188185,20.844640739020686,1.0,0.0,36.0
1530,70.73054684979972,20.84258877023351,1.0,0.0,36.0
1531,70.72655764376258,20.826039372971195,1.0,0.0,36.0
1532,70.76044403636794,20.870054548513156,1.0,0.0,36.0
1533,70.73693381521304,20.868956637131404,1.0,0.0,36.0
1534,70.73301239001593,20.82799820047457,1.0,0.0,36.0
1535,70.73825440539969,20.84450386979132,1.0,0.0,36.0
1536,70.74912039386943,20.872606925049922,1.0,0.0,36.0
1537,70.7222807296097,20.814201553158075,1.0,0.0,36.0
1538,70.73180646909911,20.873632204466652,1.0,0.0,36.0
1539,70.7456697220898,20.863105905957045,1.0,0.0,36.0
1540,70.73996595872822,20.83099722958615,1.0,0.0,36.0
1541,70.72916485319021,20.85074105465517,1.0,0.0,36.0
1542,70.73947181278177,20.826507394155996,1.0,0.0,36.0
1543,70.72550628578821,20.84966772324089,1.0,0.0,36.0
1544,70.74946020757874,20.84382625164084,1.0,0.0,36.0
1545,70.75151885252879,20.843623083225026,1.0,0.0,36.0
1546,70.73594251174765,20.858184183791202,1.0,0.0,36.0
1547,70.73739063382926,20.832656269692894,1.0,0.0,36.0
1548,70.73628076593248,20.844652276496564,1.0,0.0,36.0
1549,70.73385193576624,20.848463506632218,1.0,0.0,36.0
1550,70.70674914867743,20.859519633877074,1.0,0.0,36.0
1551,70.72460368429937,20.819835217612226,1.0,0.0,36.0
1552,70.73206027813696,20.864839329462335,1.0,0.0,36.0
1553,70.72902383482656,20.8438540251038,1.0,0.0,36.0
1554,70.7351921025691,20.853035395254967,1.0,0.0,36.0
1555,70.7255032780133,20.823304364540395,1.0,0.0,36.0
1556,70.72409490257722,20.844112234756995,1.0,0.0,36.0
1557,70.74833929055737,20.84274160249791,1.0,0.0,36.0
1558,70.74370104512334,20.83643749712867,1.0,0.0,36.0
1559,70.72392489396498,20.81314199365111,1.0,0.0,36.0
1560,70.74484620862529,20.851387814573037,1.0,0.0,36.0
1561,70.7325323812255,20.863484990463768,1.0,0.0,36.0
1562,70.72876479815618,20.87224196179163,1.0,0.0,36.0
1563,70.73902608911354,20.870475891153266,1.0,0.0,36.0
1564,70.700241736695,20.866750185652602,1.0,0.0,36.0
1565,70.74718269292451,20.86770294776392,1.0,0.0,36.0
1566,70.73808198886775,20.85713026592999,1.0,0.0,36.0
1567,70.72368765375944,20.805704446168797,1.0,0.0,36.0
1568,70.74851930099643,20.863586545293252,1.0,0.0,36.0
1569,70.7490591140874,20.83115254198936,1.0,0.0,36.0
1570,70.72101604795091,20.834210420823485,1.0,0.0,36.0
1571,70.74569483295728,20.829680858254278,1.0,0.0,36.0
1572,70.70998289527218,20.878742051067885,1.0,0.0,36.0
1573,70.758167137408,20.83021560169726,1.0,0.0,36.0
1574,70.7639882649548,20.861839016056678,1.0,0.0,36.0
1575,70.75870628618789,20.830991171358843,1.0,0.0,36.0
1576,70.73430568312324,20.850797933964554,1.0,0.0,36.0
1577,70.71594862829603,20.84726863690572,1.0,0.0,36.0
1578,70.75879770491464,20.837435111732116,1.0,0.0,36.0
1579,70.75283122248078,20.84360074300618,1.0,0.0,36.0
1580,70.73440607793528,20.8331973342799,1.0,0.0,36.0
1581,70.75149664646402,20.838817607691876,1.0,0.0,36.0
1582,70.6998221225587,20.823657461182066,1.0,0.0,36.0
1583,70.73695540664502,20.850709900702654,1.0,0.0,36.0
1584,70.73815583502721,20.830387942202876,1.0,0.0,36.0
1585,70.7461803464147,20.857830885347244,1.0,0.0,36.0
1586,70.73429180115787,20.864628648905196,1.0,0.0,36.0
1587,70.73710289067758,20.8549390355012,1.0,0.0,36.0
1588,70.71969870310336,20.836387931268913,1.0,0.0,36.0
1589,70.747464066556,20.84457200114889,1.0,0.0,36.0
1590,70.7370449645057,20.84086616636429,1.0,0.0,36.0
1591,70.75846536896832,20.866010823223835,1.0,0.0,36.0
1592,70.7303577348085,20.853855974532728,1.0,0.0,36.0
1593,70.7111398147912,20.861321330230858,1.0,0.0,36.0
1594,70.7345075811567,20.856954103944457,1.0,0.0,36.0
1595,70.72405983714818,20.816591210889932,1.0,0.0,36.0
1596,70.72363903811925,20.871991523814767,1.0,0.0,36.0
1597,70.7566536070189,20.83006467284176,1.0,0.0,36.0
1598,70.72057511641755,20.86170653650752,1.0,0.0,36.0
1599,70.73970732799974,20.845698187956714,1.0,0.0,36.0
1600,70.71153714786857,20.84006703080684,1.0,0.0,36.0
1601,70.7340264366406,20.847171508887953,1.0,0.0,36.0
1602,70.72018585733325,20.859647367896436,1.0,0.0,36.0
1603,70.71506099586985,20.84882243046311,1.0,0.0,36.0
1604,70.73811645786296,20.83538120694356,1.0,0.0,36.0
1605,70.72277911029893,20.854845956957654,1.0,0.0,36.0
1606,70.74106813602472,20.83405979516208,1.0,0.0,36.0
1607,70.70821736151399,20.84696426678928,1.0,0.0,36.0
1608,70.74740738704348,20.878525583808802,1.0,0.0,36.0
1609,70.71227878915258,20.83549515912126,1.0,0.0,36.0
1610,70.74031716220048,20.860863585593837,1.0,0.0,36.0
1611,70.73321130095539,20.862192615722908,1.0,0.0,36.0
1612,70.73005562662608,20.858005058908706,1.0,0.0,36.0
1613,70.74413736127946,20.814830542547067,1.0,0.0,36.0
1614,70.71447293891576,20.847579040122124,1.0,0.0,36.0
1615,70.77126126970353,20.869575057355448,1.0,0.0,36.0
1616,70.75522511066225,20.847186740857335,1.0,0.0,36.0
1617,70.72901279943704,20.862097778394983,1.0,0.0,36.0
1618,70.7676244800631,20.824490727224006,1.0,0.0,36.0
1619,70.74651103749913,20.838694732628856,1.0,0.0,36.0
1620,70.74328160848312,20.856165239976477,1.0,0.0,36.0
1621,70.75233402445602,20.81272094926351,1.0,0.0,36.0
1622,70.74193252884912,20.84556795264097,1.0,0.0,36.0
1623,70.72221060948124,20.845518053913267,1.0,0.0,36.0
1624,70.7321838594011,20.864511625109966,1.0,0.0,36.0
1625,70.71828055257934,20.86762844831853,1.0,0.0,36.0
1626,70.70975651482264,20.839488375348182,1.0,0.0,36.0
1627,70.73169846355259,20.862388444973025,1.0,0.0,36.0
1628,70.71707547116874,20.827269145501177,1.0,0.0,36.0
1629,70.73422331356521,20.838497937780026,1.0,0.0,36.0
1630,70.73965021815033,20.82698131527078,1.0,0.0,36.0
1631,70.72413721225435,20.831987159997063,1.0,0.0,36.0
1632,70.7194551137068,20.835601623761935,1.0,0.0,36.0
1633,70.7163338895018,20.844642732733856,1.0,0.0,36.0
1634,70.75546982348848,20.8523666688539,1.0,0.0,36.0
1635,70.73149334774764,20.84177871962491,1.0,0.0,36.0
1636,70.73897248324764,20.85144834795661,1.0,0.0,36.0
1637,70.73680270100702,20.840825518896196,1.0,0.0,36.0
1638,70.7394984002355,20.827262956338217,1.0,0.0,36.0
1639,70.76175760912437,20.85724058096187,1.0,0.0,36.0
1640,70.7515366860686,20.826011426098624,1.0,0.0,36.0
1641,70.71383058725839,20.830683686414137,1.0,0.0,36.0
1642,70.69666725519919,20.844528068321786,1.0,0.0,36.0
1643,70.75516816386579,20.821023425949335,1.0,0.0,36.0
1644,70.75846207885738,20.857617255733228,1.0,0.0,36.0
1645,70.73287478914345,20.865010315141777,1.0,0.0,36.0
1646,70.7497992550904,20.828078325105434,1.0,0.0,36.0
1647,70.73953386655494,20.851085029006732,1.0,0.0,36.0
1648,70.71357911949606,20.839862990755726,1.0,0.0,36.0
1649,70.72284648490587,20.882968371084434,1.0,0.0,36.0
1650,70.72039971595656,20.864700637321313,1.0,0.0,36.0
1651,70.70268648403479,20.84020097789622,1.0,0.0,36.0
1652,70.76248792241061,20.867396104870426,1.0,0.0,36.0
1653,70.76455809063373,20.833035930175622,1.0,0.0,36.0
1654,70.71907554298232,20.826935940314517,1.0,0.0,36.0
1655,70.73756820355003,20.839815479881768,1.0,0.0,36.0
1656,70.70827651792978,20.840281414529645,1.0,0.0,36.0
1657,70.72130735479388,20.869645148081027,1.0,0.0,36.0
1658,70.72919397009984,20.86009578675595,1.0,0.0,36.0
1659,70.73690412297628,20.828150885704567,1.0,0.0,36.0
1660,70.75289654663027,20.840279135524025,1.0,0.0,36.0
1661,70.70350055305941,20.858262912044008,1.0,0.0,36.0
1662,70.75297453886944,20.82682968999742,1.0,0.0,36.0
1663,70.72812554552593,20.87592735856897,1.0,0.0,36.0
1664,70.7479962583793,20.83818416617474,1.0,0.0,36.0
1665,70.72518128742325,20.80565052026787,1.0,0.0,36.0
1666,70.74574702392847,20.8659103105096,1.0,0.0,36.0
1667,70.73161031138201,20.825789735684655,1.0,0.0,36.0
1668,70.74074077916747,20.85166750028747,1.0,0.0,36.0
1669,70.72540481502118,20.868165534759967,1.0,0.0,36.0
1670,70.75026478206192,20.86665271707062,1.0,0.0,36.0
1671,70.71970213871336,20.86156306088557,1.0,0.0,36.0
1672,70.74322955920412,20.848822932337928,1.0,0.0,36.0
1673,70.76220790098796,20.852509432095204,1.0,0.0,36.0
1674,70.7181137118707,20.829153171648066,1.0,0.0,36.0
1675,70.73893666363932,20.875267281492842,1.0,0.0,36.0
1676,70.73391791393423,20.84249548956934,1.0,0.0,36.0
1677,70.71995264872403,20.836584007774118,1.0,0.0,36.0
